ds,SPY_Close,SPY_Volume,month,day,Actual_GDP,Actual_nonfarm,Actual_CPI,Actual_PPI,Actual_unemployment rate,Actual_core_PCE,Actual_FOMC,CPI_vs_forecast,CPI_vs_previous,GDP_vs_forecast,GDP_vs_previous,PPI_vs_forecast,PPI_vs_previous,nonfarm_vs_forecast,nonfarm_vs_previous,unemployment rate_vs_forecast,unemployment rate_vs_previous,core_PCE_vs_forecast,core_PCE_vs_previous,FOMC_vs_forecast,FOMC_vs_previous,is_event,days_since_fomc
2025-02-12,601.5504150390625,45076100,2,12,none event,none event,0.03,none event,none event,none event,none event,1.0,1.0,,,,,,,,,,,,,1,10.0
2025-02-13,607.9013061523438,40921300,2,13,none event,none event,none event,0.035,none event,none event,none event,,,,,1.0,0.0,,,,,,,,,1,11.0
2025-02-14,607.8713989257812,26910400,2,14,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,12.0
2025-02-18,609.656005859375,26749000,2,18,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,13.0
2025-02-19,611.0916748046875,31011100,2,19,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,14.0
2025-02-20,608.5493774414062,36554000,2,20,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,15.0
2025-02-21,598.1406860351562,76519800,2,21,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,16.0
2025-02-24,595.4188842773438,50737200,2,24,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,17.0
2025-02-25,592.457763671875,58266500,2,25,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,18.0
2025-02-26,592.7568359375,43321600,2,26,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,19.0
2025-02-27,583.2952880859375,74196700,2,27,0.023,none event,none event,none event,none event,none event,none event,,,0.0,-1.0,,,,,,,,,,,1,20.0
2025-02-28,592.39794921875,88744100,2,28,none event,none event,none event,none event,none event,0.026,none event,,,,,,,,,,,0.0,-1.0,,,1,21.0
2025-03-03,582.0191650390625,74249200,3,3,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,22.0
2025-03-04,575.1298828125,109648200,3,4,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,23.0
2025-03-05,581.311279296875,71230500,3,5,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,24.0
2025-03-06,570.9923706054688,80094900,3,6,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,25.0
2025-03-07,574.1926879882812,81158800,3,7,none event,151K,none event,none event,0.041,none event,none event,,,,,,,-1.0,1.0,1.0,1.0,,,,,1,26.0
2025-03-10,558.8987426757812,99326600,3,10,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,27.0
2025-03-11,554.252685546875,88102100,3,11,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,28.0
2025-03-12,557.19384765625,69588200,3,12,none event,none event,0.028,none event,none event,none event,none event,-1.0,-1.0,,,,,,,,,,,,,1,29.0
2025-03-13,549.7661743164062,74079400,3,13,none event,none event,none event,0.032,none event,none event,none event,,,,,-1.0,-1.0,,,,,,,,,1,30.0
2025-03-14,561.1220092773438,62660300,3,14,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,31.0
2025-03-17,565.4490356445312,49008700,3,17,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,32.0
2025-03-18,559.33740234375,66041400,3,18,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,33.0
2025-03-19,565.4290771484375,66556000,3,19,none event,none event,none event,none event,none event,none event,0.045,,,,,,,,,,,,,0.0,0.0,1,0.0
2025-03-20,563.7940063476562,62958200,3,20,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,1.0
2025-03-21,563.97998046875,83763000,3,21,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,2.0
2025-03-24,574.0800170898438,58766800,3,24,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,3.0
2025-03-25,575.4600219726562,38355700,3,25,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,4.0
2025-03-26,568.5900268554688,51848300,3,26,none event,none event,none event,none event,none event,none event,none event,,,,,,,,,,,,,,,0,5.0
